customer_id,month,event_date,tier,monthly_revenue,churned,engagement_score,tenure_months
CUST-01941,8,2023-04-26,Enterprise,152.15,False,11.944852973522428,8
CUST-01941,9,2023-05-26,Enterprise,152.15,False,11.944852973522428,9
CUST-01941,10,2023-06-25,Enterprise,152.15,False,11.944852973522428,10
CUST-01941,11,2023-07-25,Enterprise,152.15,False,11.944852973522428,11
CUST-01941,12,2023-08-24,Enterprise,152.15,False,11.944852973522428,12
CUST-01941,13,2023-09-23,Enterprise,152.15,False,11.944852973522428,13
CUST-01941,14,2023-10-23,Enterprise,152.15,False,11.944852973522428,14
CUST-01941,15,2023-11-22,Enterprise,152.15,False,11.944852973522428,15
CUST-01941,16,2023-12-22,Enterprise,152.15,False,11.944852973522428,16
CUST-01954,1,2022-10-21,Pro,89.0,False,54.4813930468144,1
CUST-01954,2,2022-11-20,Pro,89.0,False,54.4813930468144,2
CUST-01954,3,2022-12-20,Pro,89.0,False,54.4813930468144,3
CUST-01954,4,2023-01-19,Pro,89.0,False,54.4813930468144,4
CUST-01954,5,2023-02-18,Pro,89.0,False,54.4813930468144,5
CUST-01954,6,2023-03-20,Pro,89.0,False,54.4813930468144,6
CUST-01954,7,2023-04-19,Pro,89.0,False,54.4813930468144,7
CUST-01954,8,2023-05-19,Pro,89.0,False,54.4813930468144,8
CUST-01954,9,2023-06-18,Pro,89.0,False,54.4813930468144,9
CUST-01954,10,2023-07-18,Pro,89.0,False,54.4813930468144,10
CUST-01954,11,2023-08-17,Pro,89.0,False,54.4813930468144,11
CUST-01954,12,2023-09-16,Pro,89.0,False,54.4813930468144,12
CUST-01954,13,2023-10-16,Pro,89.0,False,54.4813930468144,13
CUST-01954,14,2023-11-15,Pro,89.0,True,54.4813930468144,14
CUST-01957,1,2022-06-14,Pro,79.0,False,25.21875783816408,1
CUST-01957,2,2022-07-14,Pro,79.0,False,25.21875783816408,2
CUST-01957,3,2022-08-13,Pro,79.0,False,25.21875783816408,3
CUST-01957,4,2022-09-12,Pro,79.0,False,25.21875783816408,4
CUST-01957,5,2022-10-12,Pro,79.0,False,25.21875783816408,5
CUST-01957,6,2022-11-11,Pro,79.0,False,25.21875783816408,6
CUST-01957,7,2022-12-11,Pro,79.0,False,25.21875783816408,7
CUST-01957,8,2023-01-10,Pro,79.0,False,25.21875783816408,8
CUST-01957,9,2023-02-09,Pro,79.0,False,25.21875783816408,9
CUST-01957,10,2023-03-11,Pro,79.0,False,25.21875783816408,10
CUST-01957,11,2023-04-10,Pro,79.0,False,25.21875783816408,11
CUST-01957,12,2023-05-10,Pro,79.0,True,25.21875783816408,12
CUST-01962,1,2023-01-07,Pro,99.0,False,92.9654178757351,1
CUST-01962,2,2023-02-06,Pro,99.0,False,92.9654178757351,2
CUST-01962,3,2023-03-08,Pro,99.0,False,92.9654178757351,3
CUST-01962,4,2023-04-07,Pro,99.0,False,92.9654178757351,4
CUST-01962,5,2023-05-07,Pro,99.0,False,92.9654178757351,5
CUST-01962,6,2023-06-06,Pro,99.0,False,92.9654178757351,6
CUST-01962,7,2023-07-06,Pro,99.0,False,92.9654178757351,7
CUST-01962,8,2023-08-05,Pro,99.0,False,92.9654178757351,8
CUST-01962,9,2023-09-04,Pro,99.0,False,92.9654178757351,9
CUST-01962,10,2023-10-04,Pro,99.0,False,92.9654178757351,10
CUST-01962,11,2023-11-03,Pro,99.0,False,92.9654178757351,11
CUST-01962,12,2023-12-03,Pro,99.0,False,92.9654178757351,12
CUST-01967,1,2023-06-13,Pro,51.75,True,35.76697303111035,1
CUST-01975,1,2022-12-07,Enterprise,179.0,False,53.32122843677383,1
CUST-01975,2,2023-01-06,Enterprise,179.0,False,53.32122843677383,2
CUST-01975,3,2023-02-05,Enterprise,179.0,False,53.32122843677383,3
CUST-01975,4,2023-03-07,Enterprise,179.0,False,53.32122843677383,4
CUST-01975,5,2023-04-06,Enterprise,179.0,False,53.32122843677383,5
CUST-01975,6,2023-05-06,Enterprise,179.0,False,53.32122843677383,6
CUST-01975,7,2023-06-05,Enterprise,179.0,False,53.32122843677383,7
CUST-01975,8,2023-07-05,Enterprise,179.0,True,53.32122843677383,8
CUST-01977,1,2023-11-11,Basic,24.0,False,19.82438920266921,1
CUST-01977,2,2023-12-11,Basic,24.0,False,19.82438920266921,2
CUST-01980,1,2022-06-04,Basic,34.0,False,53.429694244635954,1
CUST-01980,2,2022-07-04,Basic,34.0,False,53.429694244635954,2
CUST-01980,3,2022-08-03,Basic,34.0,False,53.429694244635954,3
CUST-01980,4,2022-09-02,Basic,34.0,False,53.429694244635954,4
CUST-01980,5,2022-10-02,Basic,34.0,False,53.429694244635954,5
CUST-01980,6,2022-11-01,Basic,34.0,False,53.429694244635954,6
CUST-01980,7,2022-12-01,Basic,34.0,True,53.429694244635954,7
CUST-01985,1,2022-06-06,Basic,29.0,True,51.88149546265017,1
CUST-02011,1,2022-03-20,Pro,89.0,True,43.275453071211565,1
CUST-02012,1,2022-05-08,Basic,24.0,False,48.247315182765135,1
CUST-02012,2,2022-06-07,Basic,24.0,False,48.247315182765135,2
CUST-02012,3,2022-07-07,Basic,24.0,True,48.247315182765135,3
CUST-02013,1,2023-06-10,Basic,24.65,True,62.49294359032582,1
CUST-02016,1,2022-01-31,Basic,29.0,False,62.12025531322358,1
CUST-02016,2,2022-03-02,Basic,29.0,False,62.12025531322358,2
CUST-02016,3,2022-04-01,Basic,29.0,False,62.12025531322358,3
CUST-02016,4,2022-05-01,Basic,29.0,False,62.12025531322358,4
CUST-02016,5,2022-05-31,Basic,29.0,False,62.12025531322358,5
CUST-02016,6,2022-06-30,Basic,29.0,False,62.12025531322358,6
CUST-02016,7,2022-07-30,Basic,29.0,False,62.12025531322358,7
CUST-02016,8,2022-08-29,Basic,29.0,False,62.12025531322358,8
CUST-02016,9,2022-09-28,Basic,29.0,False,62.12025531322358,9
CUST-02016,10,2022-10-28,Basic,29.0,True,62.12025531322358,10
CUST-02022,1,2022-11-09,Basic,24.0,False,26.291968720115854,1
CUST-02022,2,2022-12-09,Basic,24.0,False,26.291968720115854,2
CUST-02022,3,2023-01-08,Basic,24.0,False,26.291968720115854,3
CUST-02022,4,2023-02-07,Basic,24.0,False,26.291968720115854,4
CUST-02022,5,2023-03-09,Basic,24.0,False,26.291968720115854,5
CUST-02022,6,2023-04-08,Basic,24.0,False,26.291968720115854,6
CUST-02022,7,2023-05-08,Basic,24.0,True,26.291968720115854,7
CUST-02024,1,2022-01-16,Basic,29.0,False,68.02396225924929,1
CUST-02024,2,2022-02-15,Basic,29.0,False,68.02396225924929,2
CUST-02024,3,2022-03-17,Basic,29.0,False,68.02396225924929,3
CUST-02024,4,2022-04-16,Basic,29.0,False,68.02396225924929,4
CUST-02024,5,2022-05-16,Basic,29.0,False,68.02396225924929,5
CUST-02024,6,2022-06-15,Basic,29.0,False,68.02396225924929,6
CUST-02024,7,2022-07-15,Basic,29.0,False,68.02396225924929,7
CUST-02024,8,2022-08-14,Basic,29.0,False,68.02396225924929,8
CUST-02024,9,2022-09-13,Basic,29.0,False,68.02396225924929,9
CUST-02024,10,2022-10-13,Basic,29.0,False,68.02396225924929,10
CUST-02024,11,2022-11-12,Basic,29.0,False,68.02396225924929,11
CUST-02024,12,2022-12-12,Basic,29.0,False,68.02396225924929,12
CUST-02024,13,2023-01-11,Basic,29.0,False,68.02396225924929,13
CUST-02024,14,2023-02-10,Basic,29.0,False,68.02396225924929,14
CUST-02024,15,2023-03-12,Basic,29.0,False,68.02396225924929,15
CUST-02024,16,2023-04-11,Basic,29.0,False,68.02396225924929,16
CUST-02024,17,2023-05-11,Basic,29.0,False,68.02396225924929,17
CUST-02024,18,2023-06-10,Basic,29.0,False,68.02396225924929,18
CUST-02024,19,2023-07-10,Basic,29.0,False,68.02396225924929,19
CUST-02024,20,2023-08-09,Basic,29.0,False,68.02396225924929,20
CUST-02024,21,2023-09-08,Basic,29.0,False,68.02396225924929,21
CUST-02024,22,2023-10-08,Basic,29.0,False,68.02396225924929,22
CUST-02024,23,2023-11-07,Basic,29.0,False,68.02396225924929,23
CUST-02024,24,2023-12-07,Basic,29.0,False,68.02396225924929,24
CUST-02025,1,2023-10-06,Pro,69.0,False,30.170780645021324,1
CUST-02025,2,2023-11-05,Pro,69.0,False,30.170780645021324,2
CUST-02025,3,2023-12-05,Pro,69.0,False,30.170780645021324,3
CUST-02033,1,2022-04-12,Pro,69.3,False,87.98510005794581,1
CUST-02033,2,2022-05-12,Pro,69.3,False,87.98510005794581,2
CUST-02033,3,2022-06-11,Pro,69.3,True,87.98510005794581,3
CUST-02037,1,2023-07-07,Pro,69.0,False,36.3902024407859,1
CUST-02037,2,2023-08-06,Pro,69.0,False,36.3902024407859,2
CUST-02037,3,2023-09-05,Pro,69.0,False,36.3902024407859,3
CUST-02037,4,2023-10-05,Pro,69.0,False,36.3902024407859,4
CUST-02037,5,2023-11-04,Pro,69.0,False,36.3902024407859,5
CUST-02037,6,2023-12-04,Pro,69.0,False,36.3902024407859,6
CUST-02040,1,2023-06-18,Basic,20.4,False,52.31601901379308,1
CUST-02040,2,2023-07-18,Basic,20.4,False,52.31601901379308,2
CUST-02040,3,2023-08-17,Basic,20.4,False,52.31601901379308,3
CUST-02040,4,2023-09-16,Basic,20.4,False,52.31601901379308,4
CUST-02040,5,2023-10-16,Basic,20.4,False,52.31601901379308,5
CUST-02040,6,2023-11-15,Basic,20.4,False,52.31601901379308,6
CUST-02040,7,2023-12-15,Basic,20.4,False,52.31601901379308,7
CUST-02057,1,2022-05-01,Pro,59.25,False,48.41055850919928,1
CUST-02057,2,2022-05-31,Pro,59.25,False,48.41055850919928,2
CUST-02057,3,2022-06-30,Pro,59.25,False,48.41055850919928,3
CUST-02057,4,2022-07-30,Pro,59.25,False,48.41055850919928,4
CUST-02057,5,2022-08-29,Pro,59.25,False,48.41055850919928,5
CUST-02057,6,2022-09-28,Pro,59.25,True,48.41055850919928,6
CUST-02060,1,2022-05-31,Pro,99.0,False,47.46923371400243,1
CUST-02060,2,2022-06-30,Pro,99.0,False,47.46923371400243,2
CUST-02060,3,2022-07-30,Pro,99.0,False,47.46923371400243,3
CUST-02060,4,2022-08-29,Pro,99.0,False,47.46923371400243,4
CUST-02060,5,2022-09-28,Pro,99.0,False,47.46923371400243,5
CUST-02060,6,2022-10-28,Pro,99.0,False,47.46923371400243,6
CUST-02060,7,2022-11-27,Pro,99.0,False,47.46923371400243,7
CUST-02060,8,2022-12-27,Pro,99.0,False,47.46923371400243,8
CUST-02060,9,2023-01-26,Pro,99.0,False,47.46923371400243,9
CUST-02060,10,2023-02-25,Pro,99.0,False,47.46923371400243,10
CUST-02060,11,2023-03-27,Pro,99.0,False,47.46923371400243,11
CUST-02060,12,2023-04-26,Pro,99.0,False,47.46923371400243,12
CUST-02060,13,2023-05-26,Pro,99.0,False,47.46923371400243,13
CUST-02060,14,2023-06-25,Pro,99.0,False,47.46923371400243,14
CUST-02060,15,2023-07-25,Pro,99.0,False,47.46923371400243,15
CUST-02060,16,2023-08-24,Pro,99.0,True,47.46923371400243,16
CUST-02083,1,2022-11-28,Enterprise,149.25,False,10.918686688367751,1
CUST-02083,2,2022-12-28,Enterprise,149.25,False,10.918686688367751,2
CUST-02083,3,2023-01-27,Enterprise,149.25,False,10.918686688367751,3
CUST-02083,4,2023-02-26,Enterprise,149.25,False,10.918686688367751,4
CUST-02083,5,2023-03-28,Enterprise,149.25,False,10.918686688367751,5
CUST-02083,6,2023-04-27,Enterprise,149.25,True,10.918686688367751,6
CUST-02090,1,2023-11-08,Pro,58.65,False,60.178067237755506,1
CUST-02090,2,2023-12-08,Pro,58.65,False,60.178067237755506,2
CUST-02097,1,2022-10-21,Pro,51.75,False,78.45554205975914,1
CUST-02097,2,2022-11-20,Pro,51.75,True,78.45554205975914,2
CUST-02100,1,2023-04-07,Basic,31.200000000000003,False,30.722630231563784,1
CUST-02100,2,2023-05-07,Basic,31.200000000000003,False,30.722630231563784,2
CUST-02100,3,2023-06-06,Basic,31.200000000000003,True,30.722630231563784,3
CUST-02103,1,2023-02-14,Basic,19.200000000000003,False,17.380229602341227,1
CUST-02103,2,2023-03-16,Basic,19.200000000000003,False,17.380229602341227,2
CUST-02103,3,2023-04-15,Basic,19.200000000000003,False,17.380229602341227,3
CUST-02103,4,2023-05-15,Basic,19.200000000000003,True,17.380229602341227,4
CUST-02118,1,2023-07-27,Pro,74.25,False,48.85293455181871,1
CUST-02118,2,2023-08-26,Pro,74.25,False,48.85293455181871,2
CUST-02118,3,2023-09-25,Pro,74.25,False,48.85293455181871,3
CUST-02118,4,2023-10-25,Pro,74.25,False,48.85293455181871,4
CUST-02118,5,2023-11-24,Pro,74.25,False,48.85293455181871,5
CUST-02118,6,2023-12-24,Pro,74.25,False,48.85293455181871,6
CUST-02119,1,2022-11-11,Pro,69.0,True,9.859199309080578,1
CUST-02125,1,2022-11-13,Pro,74.25,False,30.52619754642486,1
CUST-02125,2,2022-12-13,Pro,74.25,False,30.52619754642486,2
CUST-02125,3,2023-01-12,Pro,74.25,False,30.52619754642486,3
CUST-02125,4,2023-02-11,Pro,74.25,False,30.52619754642486,4
CUST-02125,5,2023-03-13,Pro,74.25,False,30.52619754642486,5
CUST-02125,6,2023-04-12,Pro,74.25,False,30.52619754642486,6
CUST-02125,7,2023-05-12,Pro,74.25,False,30.52619754642486,7
CUST-02125,8,2023-06-11,Pro,74.25,False,30.52619754642486,8
CUST-02125,9,2023-07-11,Pro,74.25,False,30.52619754642486,9
CUST-02125,10,2023-08-10,Pro,74.25,False,30.52619754642486,10
CUST-02125,11,2023-09-09,Pro,74.25,False,30.52619754642486,11
CUST-02125,12,2023-10-09,Pro,74.25,False,30.52619754642486,12
CUST-02125,13,2023-11-08,Pro,74.25,True,30.52619754642486,13
CUST-02126,1,2022-11-24,Basic,25.5,True,43.10318189429631,1
CUST-02128,1,2023-09-24,Basic,29.25,False,39.738916177820485,1
CUST-02128,2,2023-10-24,Basic,29.25,False,39.738916177820485,2
CUST-02128,3,2023-11-23,Basic,29.25,False,39.738916177820485,3
CUST-02128,4,2023-12-23,Basic,29.25,True,39.738916177820485,4
CUST-02130,1,2022-07-04,Pro,55.2,False,49.10247958272545,1
CUST-02130,2,2022-08-03,Pro,55.2,False,49.10247958272545,2
CUST-02130,3,2022-09-02,Pro,55.2,False,49.10247958272545,3
CUST-02130,4,2022-10-02,Pro,55.2,False,49.10247958272545,4
CUST-02130,5,2022-11-01,Pro,55.2,False,49.10247958272545,5
CUST-02130,6,2022-12-01,Pro,55.2,False,49.10247958272545,6
CUST-02130,7,2022-12-31,Pro,55.2,False,49.10247958272545,7
CUST-02130,8,2023-01-30,Pro,55.2,False,49.10247958272545,8
CUST-02130,9,2023-03-01,Pro,55.2,False,49.10247958272545,9
CUST-02130,10,2023-03-31,Pro,55.2,False,49.10247958272545,10
CUST-02130,11,2023-04-30,Pro,55.2,True,49.10247958272545,11
CUST-02132,1,2023-04-14,Basic,18.0,False,19.61725567206952,1
CUST-02132,2,2023-05-14,Basic,18.0,False,19.61725567206952,2
CUST-02132,3,2023-06-13,Basic,18.0,False,19.61725567206952,3
CUST-02132,4,2023-07-13,Basic,18.0,False,19.61725567206952,4
CUST-02132,5,2023-08-12,Basic,18.0,False,19.61725567206952,5
CUST-02132,6,2023-09-11,Basic,18.0,False,19.61725567206952,6
CUST-02132,7,2023-10-11,Basic,18.0,False,19.61725567206952,7
CUST-02132,8,2023-11-10,Basic,18.0,True,19.61725567206952,8
CUST-02135,1,2022-02-27,Pro,63.2,False,57.104811964266844,1
CUST-02135,2,2022-03-29,Pro,63.2,False,57.104811964266844,2
CUST-02135,3,2022-04-28,Pro,63.2,False,57.104811964266844,3
CUST-02135,4,2022-05-28,Pro,63.2,False,57.104811964266844,4
CUST-02135,5,2022-06-27,Pro,63.2,False,57.104811964266844,5
CUST-02135,6,2022-07-27,Pro,63.2,False,57.104811964266844,6
CUST-02135,7,2022-08-26,Pro,63.2,False,57.104811964266844,7
CUST-02135,8,2022-09-25,Pro,63.2,False,57.104811964266844,8
CUST-02135,9,2022-10-25,Pro,63.2,False,57.104811964266844,9
CUST-02135,10,2022-11-24,Pro,63.2,True,57.104811964266844,10
CUST-02138,1,2023-04-05,Pro,63.2,False,50.07843952971024,1
CUST-02138,2,2023-05-05,Pro,63.2,False,50.07843952971024,2
CUST-02138,3,2023-06-04,Pro,63.2,True,50.07843952971024,3
CUST-02144,1,2023-10-29,Enterprise,179.0,False,12.397286891914295,1
CUST-02144,2,2023-11-28,Enterprise,179.0,False,12.397286891914295,2
CUST-02144,3,2023-12-28,Enterprise,179.0,False,12.397286891914295,3
CUST-02147,1,2023-06-24,Pro,69.0,False,72.6999548399548,1
CUST-02147,2,2023-07-24,Pro,69.0,False,72.6999548399548,2
CUST-02147,3,2023-08-23,Pro,69.0,False,72.6999548399548,3
CUST-02147,4,2023-09-22,Pro,69.0,False,72.6999548399548,4
CUST-02147,5,2023-10-22,Pro,69.0,True,72.6999548399548,5
CUST-02154,1,2023-04-08,Pro,79.0,False,8.136733034608545,1
CUST-02154,2,2023-05-08,Pro,79.0,False,8.136733034608545,2
CUST-02154,3,2023-06-07,Pro,79.0,False,8.136733034608545,3
CUST-02154,4,2023-07-07,Pro,79.0,False,8.136733034608545,4
CUST-02154,5,2023-08-06,Pro,79.0,False,8.136733034608545,5
CUST-02154,6,2023-09-05,Pro,79.0,False,8.136733034608545,6
CUST-02154,7,2023-10-05,Pro,79.0,False,8.136733034608545,7
CUST-02154,8,2023-11-04,Pro,79.0,False,8.136733034608545,8
CUST-02154,9,2023-12-04,Pro,79.0,False,8.136733034608545,9
CUST-02159,1,2023-11-06,Pro,55.3,False,89.60363895260382,1
CUST-02159,2,2023-12-06,Pro,55.3,False,89.60363895260382,2
CUST-02171,1,2023-04-14,Pro,79.2,False,76.42332330805347,1
CUST-02171,2,2023-05-14,Pro,79.2,False,76.42332330805347,2
CUST-02171,3,2023-06-13,Pro,79.2,False,76.42332330805347,3
CUST-02171,4,2023-07-13,Pro,79.2,False,76.42332330805347,4
CUST-02171,5,2023-08-12,Pro,79.2,False,76.42332330805347,5
CUST-02171,6,2023-09-11,Pro,79.2,False,76.42332330805347,6
CUST-02171,7,2023-10-11,Pro,79.2,False,76.42332330805347,7
CUST-02171,8,2023-11-10,Pro,79.2,False,76.42332330805347,8
CUST-02171,9,2023-12-10,Pro,79.2,False,76.42332330805347,9
CUST-02172,1,2022-04-03,Basic,18.0,False,60.52610519738371,1
CUST-02172,2,2022-05-03,Basic,18.0,False,60.52610519738371,2
CUST-02172,3,2022-06-02,Basic,18.0,False,60.52610519738371,3
CUST-02172,4,2022-07-02,Basic,18.0,False,60.52610519738371,4
CUST-02172,5,2022-08-01,Basic,18.0,False,60.52610519738371,5
CUST-02172,6,2022-08-31,Basic,18.0,False,60.52610519738371,6
CUST-02172,7,2022-09-30,Basic,18.0,False,60.52610519738371,7
CUST-02172,8,2022-10-30,Basic,18.0,False,60.52610519738371,8
CUST-02172,9,2022-11-29,Basic,18.0,False,60.52610519738371,9
CUST-02172,10,2022-12-29,Basic,18.0,False,60.52610519738371,10
CUST-02172,11,2023-01-28,Basic,18.0,False,60.52610519738371,11
CUST-02172,12,2023-02-27,Basic,18.0,False,60.52610519738371,12
CUST-02172,13,2023-03-29,Basic,18.0,False,60.52610519738371,13
CUST-02172,14,2023-04-28,Basic,18.0,False,60.52610519738371,14
CUST-02172,15,2023-05-28,Basic,18.0,False,60.52610519738371,15
CUST-02172,16,2023-06-27,Basic,18.0,False,60.52610519738371,16
CUST-02172,17,2023-07-27,Basic,18.0,False,60.52610519738371,17
CUST-02172,18,2023-08-26,Basic,18.0,False,60.52610519738371,18
CUST-02172,19,2023-09-25,Basic,18.0,False,60.52610519738371,19
CUST-02172,20,2023-10-25,Basic,18.0,False,60.52610519738371,20
CUST-02172,21,2023-11-24,Basic,18.0,False,60.52610519738371,21
CUST-02172,22,2023-12-24,Basic,18.0,False,60.52610519738371,22
CUST-02175,1,2023-07-11,Pro,67.14999999999999,False,34.540018758819926,1
CUST-02175,2,2023-08-10,Pro,67.14999999999999,False,34.540018758819926,2
CUST-02175,3,2023-09-09,Pro,67.14999999999999,False,34.540018758819926,3
CUST-02175,4,2023-10-09,Pro,67.14999999999999,False,34.540018758819926,4
CUST-02175,5,2023-11-08,Pro,67.14999999999999,False,34.540018758819926,5
CUST-02175,6,2023-12-08,Pro,67.14999999999999,False,34.540018758819926,6
CUST-02176,1,2023-01-25,Pro,51.75,False,71.02224339824862,1
CUST-02176,2,2023-02-24,Pro,51.75,False,71.02224339824862,2
CUST-02176,3,2023-03-26,Pro,51.75,False,71.02224339824862,3
CUST-02176,4,2023-04-25,Pro,51.75,False,71.02224339824862,4
CUST-02176,5,2023-05-25,Pro,51.75,False,71.02224339824862,5
CUST-02176,6,2023-06-24,Pro,51.75,False,71.02224339824862,6
CUST-02176,7,2023-07-24,Pro,51.75,False,71.02224339824862,7
CUST-02176,8,2023-08-23,Pro,51.75,False,71.02224339824862,8
CUST-02176,9,2023-09-22,Pro,51.75,False,71.02224339824862,9
CUST-02176,10,2023-10-22,Pro,51.75,False,71.02224339824862,10
CUST-02176,11,2023-11-21,Pro,51.75,False,71.02224339824862,11
CUST-02176,12,2023-12-21,Pro,51.75,False,71.02224339824862,12
CUST-02193,1,2023-04-16,Enterprise,194.65,False,68.3712663164409,1
CUST-02193,2,2023-05-16,Enterprise,194.65,False,68.3712663164409,2
CUST-02193,3,2023-06-15,Enterprise,194.65,False,68.3712663164409,3
CUST-02193,4,2023-07-15,Enterprise,194.65,False,68.3712663164409,4
CUST-02193,5,2023-08-14,Enterprise,194.65,False,68.3712663164409,5
CUST-02193,6,2023-09-13,Enterprise,194.65,False,68.3712663164409,6
CUST-02193,7,2023-10-13,Enterprise,194.65,False,68.3712663164409,7
CUST-02193,8,2023-11-12,Enterprise,194.65,False,68.3712663164409,8
CUST-02193,9,2023-12-12,Enterprise,194.65,False,68.3712663164409,9
CUST-02197,1,2023-12-26,Basic,24.0,False,73.46477404423824,1
CUST-02204,1,2022-07-10,Basic,21.75,False,61.02045714850107,1
CUST-02204,2,2022-08-09,Basic,21.75,True,61.02045714850107,2
CUST-02205,1,2023-04-15,Basic,39.0,False,42.30300358702158,1
CUST-02205,2,2023-05-15,Basic,39.0,False,42.30300358702158,2
CUST-02205,3,2023-06-14,Basic,39.0,False,42.30300358702158,3
CUST-02205,4,2023-07-14,Basic,39.0,False,42.30300358702158,4
CUST-02205,5,2023-08-13,Basic,39.0,False,42.30300358702158,5
CUST-02205,6,2023-09-12,Basic,39.0,False,42.30300358702158,6
CUST-02205,7,2023-10-12,Basic,39.0,False,42.30300358702158,7
CUST-02205,8,2023-11-11,Basic,39.0,False,42.30300358702158,8
CUST-02205,9,2023-12-11,Basic,39.0,False,42.30300358702158,9
CUST-02209,1,2023-11-29,Pro,79.0,False,60.29001913933878,1
CUST-02209,2,2023-12-29,Pro,79.0,False,60.29001913933878,2
CUST-02223,1,2023-01-20,Pro,71.2,False,51.473133284981444,1
CUST-02223,2,2023-02-19,Pro,71.2,False,51.473133284981444,2
CUST-02223,3,2023-03-21,Pro,71.2,False,51.473133284981444,3
CUST-02223,4,2023-04-20,Pro,71.2,False,51.473133284981444,4
CUST-02223,5,2023-05-20,Pro,71.2,False,51.473133284981444,5
CUST-02223,6,2023-06-19,Pro,71.2,False,51.473133284981444,6
CUST-02223,7,2023-07-19,Pro,71.2,False,51.473133284981444,7
CUST-02223,8,2023-08-18,Pro,71.2,True,51.473133284981444,8
CUST-02225,1,2022-09-01,Pro,48.3,False,95.58950605034435,1
CUST-02225,2,2022-10-01,Pro,48.3,False,95.58950605034435,2
CUST-02225,3,2022-10-31,Pro,48.3,False,95.58950605034435,3
CUST-02225,4,2022-11-30,Pro,48.3,False,95.58950605034435,4
CUST-02225,5,2022-12-30,Pro,48.3,False,95.58950605034435,5
CUST-02225,6,2023-01-29,Pro,48.3,False,95.58950605034435,6
CUST-02225,7,2023-02-28,Pro,48.3,False,95.58950605034435,7
CUST-02225,8,2023-03-30,Pro,48.3,False,95.58950605034435,8
CUST-02225,9,2023-04-29,Pro,48.3,False,95.58950605034435,9
CUST-02225,10,2023-05-29,Pro,48.3,False,95.58950605034435,10
CUST-02225,11,2023-06-28,Pro,48.3,False,95.58950605034435,11
CUST-02225,12,2023-07-28,Pro,48.3,False,95.58950605034435,12
CUST-02225,13,2023-08-27,Pro,48.3,False,95.58950605034435,13
CUST-02225,14,2023-09-26,Pro,48.3,False,95.58950605034435,14
CUST-02225,15,2023-10-26,Pro,48.3,False,95.58950605034435,15
CUST-02225,16,2023-11-25,Pro,48.3,False,95.58950605034435,16
CUST-02225,17,2023-12-25,Pro,48.3,True,95.58950605034435,17
CUST-02235,1,2023-01-27,Enterprise,149.25,False,28.70912694734636,1
CUST-02235,2,2023-02-26,Enterprise,149.25,False,28.70912694734636,2
CUST-02235,3,2023-03-28,Enterprise,149.25,False,28.70912694734636,3
CUST-02235,4,2023-04-27,Enterprise,149.25,False,28.70912694734636,4
CUST-02235,5,2023-05-27,Enterprise,149.25,False,28.70912694734636,5
CUST-02235,6,2023-06-26,Enterprise,149.25,False,28.70912694734636,6
CUST-02235,7,2023-07-26,Enterprise,149.25,False,28.70912694734636,7
CUST-02235,8,2023-08-25,Enterprise,149.25,False,28.70912694734636,8
CUST-02235,9,2023-09-24,Enterprise,149.25,False,28.70912694734636,9
CUST-02235,10,2023-10-24,Enterprise,149.25,False,28.70912694734636,10
CUST-02235,11,2023-11-23,Enterprise,149.25,False,28.70912694734636,11
CUST-02235,12,2023-12-23,Enterprise,149.25,False,28.70912694734636,12
CUST-02248,1,2023-08-26,Basic,19.200000000000003,False,58.23153984387318,1
CUST-02248,2,2023-09-25,Basic,19.200000000000003,False,58.23153984387318,2
CUST-02248,3,2023-10-25,Basic,19.200000000000003,False,58.23153984387318,3
CUST-02248,4,2023-11-24,Basic,19.200000000000003,False,58.23153984387318,4
CUST-02248,5,2023-12-24,Basic,19.200000000000003,False,58.23153984387318,5
CUST-02253,1,2022-03-31,Pro,69.0,False,47.58296486680846,1
CUST-02253,2,2022-04-30,Pro,69.0,False,47.58296486680846,2
CUST-02253,3,2022-05-30,Pro,69.0,True,47.58296486680846,3
CUST-02255,1,2023-05-07,Enterprise,143.20000000000002,False,51.15038887776815,1
CUST-02255,2,2023-06-06,Enterprise,143.20000000000002,False,51.15038887776815,2
CUST-02255,3,2023-07-06,Enterprise,143.20000000000002,False,51.15038887776815,3
CUST-02255,4,2023-08-05,Enterprise,143.20000000000002,False,51.15038887776815,4
CUST-02255,5,2023-09-04,Enterprise,143.20000000000002,False,51.15038887776815,5
CUST-02255,6,2023-10-04,Enterprise,143.20000000000002,False,51.15038887776815,6
CUST-02255,7,2023-11-03,Enterprise,143.20000000000002,False,51.15038887776815,7
CUST-02255,8,2023-12-03,Enterprise,143.20000000000002,False,51.15038887776815,8
CUST-02259,1,2022-05-26,Enterprise,152.15,False,43.78251848863893,1
CUST-02259,2,2022-06-25,Enterprise,152.15,False,43.78251848863893,2
CUST-02259,3,2022-07-25,Enterprise,152.15,False,43.78251848863893,3
CUST-02259,4,2022-08-24,Enterprise,152.15,False,43.78251848863893,4
CUST-02259,5,2022-09-23,Enterprise,152.15,False,43.78251848863893,5
CUST-02259,6,2022-10-23,Enterprise,152.15,False,43.78251848863893,6
CUST-02259,7,2022-11-22,Enterprise,152.15,False,43.78251848863893,7
CUST-02259,8,2022-12-22,Enterprise,152.15,False,43.78251848863893,8
CUST-02259,9,2023-01-21,Enterprise,152.15,False,43.78251848863893,9
CUST-02259,10,2023-02-20,Enterprise,152.15,False,43.78251848863893,10
