customer_id,signup_date,segment,company_size,industry,tier,price_offered,discount_type,discount_percent,final_price,converted,engagement_score,treated,segment_enterprise,segment_mid_market,segment_smb,segment_startup,tier_Basic,tier_Enterprise,tier_Pro,industry_Finance,industry_Healthcare,industry_Other,industry_Retail,industry_Technology,price_offered_normalized,engagement_normalized,propensity_score,match_id
CUST-00556,2023-02-20,smb,11-50,Healthcare,Pro,89,seasonal,0.2,71.2,True,24.10975891401861,1,False,False,True,False,False,False,True,False,True,False,False,False,0.0653149023707281,-1.1500396772821018,0.49414132141578415,265
CUST-00558,2022-01-01,mid_market,51-200,Retail,Enterprise,229,early_bird,0.15,194.65,False,72.05898370958137,1,False,True,False,False,False,True,False,False,False,False,True,False,2.2098004398711835,0.9974310852296586,0.5180886424886786,266
CUST-00561,2022-08-04,mid_market,51-200,Finance,Pro,89,annual_upfront,0.25,66.75,False,89.73770400113843,1,False,True,False,False,False,False,True,True,False,False,False,False,0.0653149023707281,1.789196439239207,0.49309069877350375,267
CUST-00562,2023-03-17,mid_market,51-200,Healthcare,Pro,69,annual_upfront,0.25,51.75,False,59.66218743813371,1,False,True,False,False,False,False,True,False,True,False,False,False,-0.24104017441505124,0.4422238289027065,0.4853183825092762,268
CUST-00564,2023-09-14,startup,1-10,Retail,Basic,34,early_bird,0.15,28.9,True,29.88524991412166,1,False,False,False,True,True,False,False,False,False,False,True,False,-0.7771615587901651,-0.8913765160995908,0.4721807717289693,269
CUST-00565,2023-11-02,startup,1-10,Technology,Pro,99,early_bird,0.15,84.14999999999999,False,51.1242690299774,1,False,False,False,True,False,False,True,False,False,False,False,True,0.21849244076361776,0.05984162705481876,0.4669012981628202,270
CUST-00568,2023-03-29,enterprise,200+,Healthcare,Enterprise,199,seasonal,0.2,159.20000000000002,False,50.425696649892046,1,True,False,False,False,False,True,False,False,True,False,False,False,1.7502678246925145,0.0285551199605399,0.5167361755696079,271
CUST-00569,2023-03-29,startup,1-10,Retail,Basic,29,annual_upfront,0.25,21.75,False,3.688516643972891,1,False,False,False,True,True,False,False,False,False,False,True,False,-0.8537503279866099,-2.0646325804222325,0.47316288433015585,272
CUST-00570,2023-11-23,smb,11-50,Retail,Pro,79,early_bird,0.15,67.14999999999999,True,61.186605666326784,1,False,False,True,False,False,False,True,False,False,False,True,False,-0.08786263602216157,0.5104969571720828,0.5118722977972324,273
CUST-00571,2022-08-07,startup,1-10,Technology,Basic,39,early_bird,0.15,33.15,False,48.72137911255731,1,False,False,False,True,True,False,False,False,False,False,False,True,-0.7005727895937203,-0.04777504172751915,0.4630834963420211,274
CUST-00572,2023-06-08,mid_market,51-200,Retail,Enterprise,179,seasonal,0.2,143.20000000000002,True,79.51797715866107,1,False,True,False,False,False,True,False,False,False,False,True,False,1.443912747906735,1.331492176268355,0.552761554438706,275
CUST-00574,2022-06-23,smb,11-50,Retail,Pro,79,seasonal,0.2,63.2,False,32.134769487122206,1,False,False,True,False,False,False,True,False,False,False,True,False,-0.08786263602216157,-0.7906287452375339,0.5091765345926528,276
CUST-00575,2023-11-06,smb,11-50,Retail,Basic,29,seasonal,0.2,23.200000000000003,False,55.31505729122163,1,False,False,True,False,True,False,False,False,False,False,True,False,-0.8537503279866099,0.2475317367754728,0.5008819491220478,277
CUST-00578,2023-06-12,mid_market,51-200,Retail,Pro,99,seasonal,0.2,79.2,False,84.81671839113686,1,False,True,False,False,False,False,True,False,False,False,True,False,0.21849244076361776,1.5688034555095223,0.4746268853519526,278
CUST-00585,2023-11-20,mid_market,51-200,Healthcare,Pro,79,retention,0.3,55.3,False,28.91576436210414,1,False,True,False,False,False,False,True,False,True,False,False,False,-0.08786263602216157,-0.9347962353236616,0.475645226040444,279
CUST-00588,2022-07-23,smb,11-50,Technology,Pro,69,annual_upfront,0.25,51.75,True,55.83265329186974,1,False,False,True,False,False,False,True,False,False,False,False,True,-0.24104017441505124,0.2707129724038682,0.5107423437964627,280
CUST-00589,2022-05-31,startup,1-10,Finance,Basic,29,seasonal,0.2,23.200000000000003,False,81.45378759364154,1,False,False,False,True,True,False,False,True,False,False,False,False,-0.8537503279866099,1.4181900598860777,0.49155145593659455,281
CUST-00593,2023-05-02,startup,1-10,Other,Basic,29,early_bird,0.15,24.65,False,82.6358995686236,1,False,False,False,True,True,False,False,False,False,True,False,False,-0.8537503279866099,1.47113254050203,0.4796583029151699,282
CUST-00596,2023-04-12,smb,11-50,Technology,Pro,89,seasonal,0.2,71.2,False,19.188960203418738,1,False,False,True,False,False,False,True,False,False,False,False,True,0.0653149023707281,-1.370424290469773,0.4936747045892385,283
CUST-00597,2023-03-01,enterprise,200+,Healthcare,Enterprise,229,early_bird,0.15,194.65,False,35.529753997301185,1,True,False,False,False,False,True,False,False,True,False,False,False,2.2098004398711835,-0.638579780819983,0.4948579412287022,284
CUST-00598,2023-10-07,startup,1-10,Healthcare,Basic,24,annual_upfront,0.25,18.0,False,64.40833355653321,1,False,False,False,True,True,False,False,False,True,False,False,False,-0.9303390971830547,0.6547863899728241,0.4747547380929159,285
CUST-00606,2022-06-01,mid_market,51-200,Other,Basic,24,annual_upfront,0.25,18.0,False,63.72158084982734,1,False,True,False,False,True,False,False,False,False,True,False,False,-0.9303390971830547,0.6240292429070567,0.47847850387929397,286
CUST-00607,2023-11-03,smb,11-50,Finance,Basic,24,early_bird,0.15,20.4,False,22.26739776796196,1,False,False,True,False,True,False,False,True,False,False,False,False,-0.9303390971830547,-1.2325523083415812,0.5124228699253941,287
CUST-00609,2022-01-06,startup,1-10,Other,Basic,39,annual_upfront,0.25,29.25,False,67.33166982810366,1,False,False,False,True,True,False,False,False,False,True,False,False,-0.7005727895937203,0.7857119513130489,0.4714235635777971,288
CUST-00610,2022-04-20,startup,1-10,Technology,Basic,34,annual_upfront,0.25,25.5,False,15.842292104045718,1,False,False,False,True,True,False,False,False,False,False,False,True,-0.7771615587901651,-1.5203093392036462,0.4634462413203624,289
CUST-00613,2022-06-30,mid_market,51-200,Finance,Pro,69,annual_upfront,0.25,51.75,False,26.719207427470167,1,False,True,False,False,False,False,True,True,False,False,False,False,-0.24104017441505124,-1.0331720029284683,0.5009079631698511,290
CUST-00614,2023-12-14,startup,1-10,Technology,Pro,89,seasonal,0.2,71.2,True,51.67576996605996,1,False,False,False,True,False,False,True,False,False,False,False,True,0.0653149023707281,0.08454134098731109,0.4737620903893902,291
CUST-00616,2023-04-21,smb,11-50,Technology,Basic,39,seasonal,0.2,31.200000000000003,False,8.297456373711837,1,False,False,True,False,True,False,False,False,False,False,False,True,-0.7005727895937203,-1.8582149926928646,0.48222326654224207,292
CUST-00620,2022-05-05,startup,1-10,Retail,Basic,34,annual_upfront,0.25,25.5,False,64.58235127978224,1,False,False,False,True,True,False,False,False,False,False,True,False,-0.7771615587901651,0.6625800086273379,0.4753929381595007,293
CUST-00621,2023-04-13,smb,11-50,Healthcare,Pro,89,seasonal,0.2,71.2,True,77.5247402547538,1,False,False,True,False,False,False,True,False,True,False,False,False,0.0653149023707281,1.242222370715702,0.4990997190047341,294
CUST-00625,2023-06-28,smb,11-50,Technology,Pro,79,retention,0.3,55.3,True,53.19670034012191,1,False,False,True,False,False,False,True,False,False,False,False,True,-0.08786263602216157,0.1526582610009243,0.5036652826171388,295
CUST-00626,2023-07-27,startup,1-10,Technology,Enterprise,229,seasonal,0.2,183.2,True,43.300825897402525,1,False,False,False,True,False,True,False,False,False,False,False,True,2.2098004398711835,-0.2905418350555571,0.5108006759539997,296
CUST-00627,2023-09-02,smb,11-50,Healthcare,Basic,39,annual_upfront,0.25,29.25,False,78.11738371888428,1,False,False,True,False,True,False,False,False,True,False,False,False,-0.7005727895937203,1.268764708308023,0.4887091474031619,297
CUST-00628,2022-11-21,smb,11-50,Healthcare,Basic,39,seasonal,0.2,31.200000000000003,False,65.64630842642286,1,False,False,True,False,True,False,False,False,True,False,False,False,-0.7005727895937203,0.710230765750477,0.48755207491522284,298
CUST-00630,2023-09-20,smb,11-50,Retail,Basic,29,retention,0.3,20.3,True,58.66285708353619,1,False,False,True,False,True,False,False,False,False,False,True,False,-0.8537503279866099,0.39746746990548504,0.5011927335585438,299
CUST-00631,2023-06-01,startup,1-10,Technology,Basic,29,early_bird,0.15,24.65,False,67.78116605720427,1,False,False,False,True,True,False,False,False,False,False,False,True,-0.8537503279866099,0.8058432467400022,0.4716499546319605,300
CUST-00633,2023-07-16,startup,1-10,Healthcare,Basic,29,early_bird,0.15,24.65,False,30.47122662751,1,False,False,False,True,True,False,False,False,True,False,False,False,-0.8537503279866099,-0.8651327579391743,0.4682087469692743,301
CUST-00634,2023-04-02,startup,1-10,Other,Basic,29,seasonal,0.2,23.200000000000003,False,63.24833433538885,1,False,False,False,True,True,False,False,False,False,True,False,False,-0.8537503279866099,0.6028342588890605,0.47786174982521107,302
CUST-00635,2022-06-12,startup,1-10,Finance,Pro,99,early_bird,0.15,84.14999999999999,False,59.52703439082811,1,False,False,False,True,False,False,True,True,False,False,False,False,0.21849244076361776,0.43617081722648876,0.48629817575962153,303
CUST-00638,2022-09-23,startup,1-10,Technology,Basic,39,seasonal,0.2,31.200000000000003,False,47.50445008993136,1,False,False,False,True,True,False,False,False,False,False,False,True,-0.7005727895937203,-0.10227685082419245,0.4629711430732499,304
CUST-00640,2023-10-15,startup,1-10,Healthcare,Enterprise,199,early_bird,0.15,169.15,False,79.54050793418557,1,False,False,False,True,False,True,False,False,True,False,False,False,1.7502678246925145,1.3325012474661038,0.5346228030548945,305
CUST-00641,2022-10-11,startup,1-10,Other,Basic,29,annual_upfront,0.25,21.75,False,45.78579746849128,1,False,False,False,True,True,False,False,False,False,True,False,False,-0.8537503279866099,-0.17924902860585087,0.47624406872436803,306
CUST-00642,2023-06-18,smb,11-50,Healthcare,Basic,34,seasonal,0.2,27.200000000000003,False,78.8461212222702,1,False,False,True,False,True,False,False,False,True,False,False,False,-0.7771615587901651,1.3014022011713462,0.49219248596978005,307
CUST-00643,2023-05-12,smb,11-50,Technology,Pro,99,annual_upfront,0.25,74.25,False,62.75865885892412,1,False,False,True,False,False,False,True,False,False,False,False,True,0.21849244076361776,0.5809034816281041,0.4908861300151925,308
CUST-00644,2023-10-04,mid_market,51-200,Other,Pro,69,seasonal,0.2,55.2,False,66.07839355189866,1,False,True,False,False,False,False,True,False,False,True,False,False,-0.24104017441505124,0.729582281397115,0.4925490194827793,309
CUST-00645,2022-09-02,startup,1-10,Other,Basic,34,seasonal,0.2,27.200000000000003,False,69.86186537799527,1,False,False,False,True,True,False,False,False,False,True,False,False,-0.7771615587901651,0.8990301747044818,0.47506494839847074,310
CUST-00646,2022-10-09,smb,11-50,Finance,Pro,69,retention,0.3,48.3,True,51.27947844660388,1,False,False,True,False,False,False,True,True,False,False,False,False,-0.24104017441505124,0.06679289030658096,0.5289507627143308,311
CUST-00647,2023-03-27,mid_market,51-200,Other,Pro,99,retention,0.3,69.3,False,63.01881796151568,1,False,True,False,False,False,False,True,False,False,True,False,False,0.21849244076361776,0.5925550582447999,0.47179258317811945,312
CUST-00650,2022-08-29,smb,11-50,Finance,Basic,24,early_bird,0.15,20.4,False,65.33576768485935,1,False,False,True,False,True,False,False,True,False,False,False,False,-0.9303390971830547,0.6963227794186923,0.5164176823807366,313
CUST-00651,2022-10-06,smb,11-50,Other,Pro,99,seasonal,0.2,79.2,True,47.81929244209186,1,False,False,True,False,False,False,True,False,False,True,False,False,0.21849244076361776,-0.08817621105477398,0.4961468795661118,314
CUST-00654,2023-07-08,smb,11-50,Healthcare,Basic,34,early_bird,0.15,28.9,False,23.158925870845916,1,False,False,True,False,True,False,False,False,True,False,False,False,-0.7771615587901651,-1.1926240187172192,0.487025163985324,315
CUST-00655,2022-03-24,smb,11-50,Healthcare,Pro,69,early_bird,0.15,58.65,True,83.35040208788416,1,False,False,True,False,False,False,True,False,True,False,False,False,-0.24104017441505124,1.5031325003844898,0.5133052805297121,316
CUST-00658,2022-08-25,startup,1-10,Finance,Pro,99,seasonal,0.2,79.2,False,9.90565329448262,1,False,False,False,True,False,False,True,True,False,False,False,False,0.21849244076361776,-1.7861897225776262,0.48169643299415926,317
CUST-00659,2023-01-28,enterprise,200+,Other,Pro,89,early_bird,0.15,75.64999999999999,False,25.332381080956484,1,True,False,False,False,False,False,True,False,False,True,False,False,0.0653149023707281,-1.0952828930318417,0.46277691742307486,318
CUST-00663,2022-08-08,mid_market,51-200,Healthcare,Enterprise,179,early_bird,0.15,152.15,False,78.03620981294426,1,False,True,False,False,False,True,False,False,True,False,False,False,1.443912747906735,1.2651292253481148,0.5452395103966041,319
CUST-00664,2022-03-07,smb,11-50,Technology,Pro,69,seasonal,0.2,55.2,False,22.65810091329344,1,False,False,True,False,False,False,True,False,False,False,False,True,-0.24104017441505124,-1.215054140540162,0.5076637087561681,320
CUST-00665,2023-03-01,startup,1-10,Retail,Basic,24,seasonal,0.2,19.200000000000003,False,90.31660327774938,1,False,False,False,True,True,False,False,False,False,False,True,False,-0.9303390971830547,1.8151232248392168,0.4846008442396979,321
CUST-00669,2023-04-23,smb,11-50,Other,Pro,89,early_bird,0.15,75.64999999999999,False,30.1166528304704,1,False,False,True,False,False,False,True,False,False,True,False,False,0.0653149023707281,-0.8810128241037848,0.5013373594991983,322
CUST-00670,2023-03-02,startup,1-10,Finance,Basic,39,early_bird,0.15,33.15,False,49.62746882175306,1,False,False,False,True,True,False,False,True,False,False,False,False,-0.7005727895937203,-0.007194590906743196,0.4817702621617792,323
CUST-00671,2022-03-05,startup,1-10,Retail,Basic,34,early_bird,0.15,28.9,True,42.38580248480583,1,False,False,False,True,True,False,False,False,False,False,True,False,-0.7771615587901651,-0.3315223938433809,0.47333778856828823,324
CUST-00672,2022-07-31,startup,1-10,Technology,Basic,24,annual_upfront,0.25,18.0,False,38.79683330638833,1,False,False,False,True,True,False,False,False,False,False,False,True,-0.9303390971830547,-0.4922592235015877,0.4723739536493288,325
CUST-00674,2023-02-03,mid_market,51-200,Technology,Enterprise,229,annual_upfront,0.25,171.75,False,19.94007769891516,1,False,True,False,False,False,True,False,False,False,False,False,True,2.2098004398711835,-1.3367844794474497,0.5057904789984874,326
CUST-00675,2023-08-22,startup,1-10,Healthcare,Basic,24,early_bird,0.15,20.4,False,29.474685052772248,1,False,False,False,True,True,False,False,False,True,False,False,False,-0.9303390971830547,-0.9097642176656053,0.4715211196864081,327
CUST-00677,2022-01-21,smb,11-50,Finance,Basic,39,early_bird,0.15,33.15,False,73.9153591847633,1,False,False,True,False,True,False,False,True,False,False,False,False,-0.7005727895937203,1.080571366937946,0.5069686843913849,328
CUST-00679,2023-01-25,startup,1-10,Finance,Basic,39,seasonal,0.2,31.200000000000003,False,25.733197064271437,1,False,False,False,True,True,False,False,True,False,False,False,False,-0.7005727895937203,-1.0773318081292986,0.479555410278211,329
CUST-00682,2022-12-27,startup,1-10,Finance,Pro,99,annual_upfront,0.25,74.25,False,18.190707300639403,1,False,False,False,True,False,False,True,True,False,False,False,False,0.21849244076361776,-1.415132394332789,0.48246457009861976,330
CUST-00683,2022-11-02,mid_market,51-200,Technology,Pro,89,retention,0.3,62.3,False,22.393832590922443,1,False,True,False,False,False,False,True,False,False,False,False,True,0.0653149023707281,-1.2268897541120056,0.46821956883850196,331
CUST-00684,2023-02-04,enterprise,200+,Retail,Pro,79,early_bird,0.15,67.14999999999999,False,34.15728291923948,1,True,False,False,False,False,False,True,False,False,False,True,False,-0.08786263602216157,-0.7000477508465446,0.47121189169311395,332
CUST-00685,2023-03-06,enterprise,200+,Healthcare,Enterprise,199,retention,0.3,139.29999999999998,True,52.29165039624427,1,True,False,False,False,False,True,False,False,True,False,False,False,1.7502678246925145,0.11212437747357287,0.5169092012765288,333
CUST-00686,2023-07-06,smb,11-50,Healthcare,Pro,79,seasonal,0.2,63.2,False,55.36701074625629,1,False,False,True,False,False,False,True,False,True,False,False,False,-0.08786263602216157,0.24985854239483568,0.5038766210733835,334
CUST-00687,2023-07-14,smb,11-50,Retail,Basic,39,annual_upfront,0.25,29.25,False,76.79513089830891,1,False,False,True,False,True,False,False,False,False,False,True,False,-0.7005727895937203,1.2095458307361568,0.4960421432555476,335
CUST-00689,2022-08-14,startup,1-10,Technology,Basic,34,seasonal,0.2,27.200000000000003,False,76.7182153236256,1,False,False,False,True,True,False,False,False,False,False,False,True,-0.7771615587901651,1.2061010628902022,0.4690717308919938,336
CUST-00690,2023-05-15,startup,1-10,Technology,Basic,39,annual_upfront,0.25,29.25,False,28.783146313401865,1,False,False,False,True,True,False,False,False,False,False,False,True,-0.7005727895937203,-0.9407357136652563,0.4612431747973384,337
CUST-00696,2023-02-03,smb,11-50,Healthcare,Pro,79,annual_upfront,0.25,59.25,False,14.450683276837484,1,False,False,True,False,False,False,True,False,True,False,False,False,-0.08786263602216157,-1.582634419161133,0.5000783196065236,338
CUST-00699,2023-11-27,smb,11-50,Technology,Pro,99,early_bird,0.15,84.14999999999999,False,79.26972224684874,1,False,False,True,False,False,False,True,False,False,False,False,True,0.21849244076361776,1.3203737449060144,0.4924184705886953,339
CUST-00703,2022-05-11,startup,1-10,Other,Pro,69,annual_upfront,0.25,51.75,False,52.40318836874827,1,False,False,False,True,False,False,True,False,False,True,False,False,-0.24104017441505124,0.117119756145145,0.49412220413892183,340
CUST-00707,2023-02-08,mid_market,51-200,Technology,Basic,29,early_bird,0.15,24.65,False,51.68304626974257,1,False,True,False,False,True,False,False,False,False,False,False,True,-0.8537503279866099,0.08486722007053259,0.46732872481459586,341
CUST-00708,2023-08-30,smb,11-50,Technology,Basic,39,annual_upfront,0.25,29.25,False,36.478562783130194,1,False,False,True,False,True,False,False,False,False,False,False,True,-0.7005727895937203,-0.5960860984826905,0.4848365542378014,342
CUST-00709,2023-08-01,startup,1-10,Other,Basic,34,seasonal,0.2,27.200000000000003,False,85.2973448830969,1,False,False,False,True,True,False,False,False,False,True,False,False,-0.7771615587901651,1.5903289617835734,0.4764945045862621,343
CUST-00711,2022-01-28,startup,1-10,Retail,Basic,34,annual_upfront,0.25,25.5,False,23.034957092301703,1,False,False,False,True,True,False,False,False,False,False,True,False,-0.7771615587901651,-1.1981761278185248,0.4715468533634951,344
CUST-00713,2023-10-21,startup,1-10,Other,Basic,24,annual_upfront,0.25,18.0,False,89.89145215598884,1,False,False,False,True,True,False,False,False,False,True,False,False,-0.9303390971830547,1.7960822579096678,0.48374332753395755,345
CUST-00714,2023-03-15,startup,1-10,Finance,Pro,69,seasonal,0.2,55.2,True,43.90580800364695,1,False,False,False,True,False,False,True,True,False,False,False,False,-0.24104017441505124,-0.2634468947193596,0.5053462151808941,346
CUST-00717,2022-07-06,smb,11-50,Technology,Basic,29,annual_upfront,0.25,21.75,True,42.70189976935816,1,False,False,True,False,True,False,False,False,False,False,False,True,-0.8537503279866099,-0.3173655502326725,0.49224420100263283,347
CUST-00720,2023-01-24,startup,1-10,Other,Basic,39,retention,0.3,27.3,False,84.33010046910913,1,False,False,False,True,True,False,False,False,False,True,False,False,-0.7005727895937203,1.547009614951635,0.4729967003121111,348
CUST-00724,2022-12-01,smb,11-50,Retail,Pro,79,early_bird,0.15,67.14999999999999,True,78.51923526450267,1,False,False,True,False,False,False,True,False,False,False,True,False,-0.08786263602216157,1.2867621722663036,0.5134802995342173,349
CUST-00728,2023-03-08,startup,1-10,Technology,Basic,29,early_bird,0.15,24.65,False,50.00612450327583,1,False,False,False,True,True,False,False,False,False,False,False,True,-0.8537503279866099,0.009764014964281292,0.4700054655508564,350
CUST-00729,2022-09-16,startup,1-10,Healthcare,Basic,34,annual_upfront,0.25,25.5,False,36.484356535513285,1,False,False,False,True,True,False,False,False,True,False,False,False,-0.7771615587901651,-0.5958266174608184,0.46536261289902087,351
CUST-00731,2023-04-27,smb,11-50,Other,Enterprise,229,early_bird,0.15,194.65,False,57.78914984572866,1,False,False,True,False,False,True,False,False,False,True,False,False,2.2098004398711835,0.3583373117812142,0.5416513912513493,352
CUST-00735,2022-12-25,smb,11-50,Technology,Basic,34,retention,0.3,23.8,False,46.16605175699243,1,False,False,True,False,True,False,False,False,False,False,False,True,-0.7771615587901651,-0.16221882696322712,0.4891498966323024,353
CUST-00738,2022-03-12,smb,11-50,Technology,Basic,29,annual_upfront,0.25,21.75,False,38.5594806710257,1,False,False,True,False,True,False,False,False,False,False,False,True,-0.8537503279866099,-0.5028893816953761,0.49185974563579515,354
CUST-00739,2023-10-30,startup,1-10,Healthcare,Enterprise,179,seasonal,0.2,143.20000000000002,True,25.96201380085676,1,False,False,False,True,False,True,False,False,True,False,False,False,1.443912747906735,-1.067083941685464,0.5432638878862375,355
CUST-00741,2022-02-01,startup,1-10,Technology,Enterprise,199,early_bird,0.15,169.15,True,85.6264538547698,1,False,False,False,True,False,True,False,False,False,False,False,True,1.7502678246925145,1.6050685513673717,0.5351751999714993,356
CUST-00742,2022-09-11,startup,1-10,Retail,Basic,29,seasonal,0.2,23.200000000000003,False,16.403792206621546,1,False,False,False,True,True,False,False,False,False,False,True,False,-0.8537503279866099,-1.4951617991011725,0.4743400258997341,357
CUST-00743,2022-07-24,smb,11-50,Retail,Pro,79,seasonal,0.2,63.2,False,27.60919531221161,1,False,False,True,False,False,False,True,False,False,False,True,False,-0.08786263602216157,-0.9933126940528678,0.508756547793999,358
CUST-00750,2023-11-17,smb,11-50,Technology,Pro,89,seasonal,0.2,71.2,False,6.946515723007078,1,False,False,True,False,False,False,True,False,False,False,False,True,0.0653149023707281,-1.9187186934648022,0.49253842013330207,359
CUST-00751,2022-04-28,mid_market,51-200,Technology,Pro,79,annual_upfront,0.25,59.25,False,63.89830963943994,1,False,True,False,False,False,False,True,False,False,False,False,True,-0.08786263602216157,0.6319442803285223,0.4788761730968013,360
CUST-00752,2023-08-01,startup,1-10,Retail,Basic,34,early_bird,0.15,28.9,False,87.19262332268384,1,False,False,False,True,True,False,False,False,False,False,True,False,-0.7771615587901651,1.6752115652705961,0.47748725067005837,361
CUST-00753,2022-08-12,smb,11-50,Finance,Basic,34,annual_upfront,0.25,25.5,False,50.9524063957559,1,False,False,True,False,True,False,False,True,False,False,False,False,-0.7771615587901651,0.05214452697171017,0.5082536425056434,362
CUST-00754,2023-04-22,smb,11-50,Finance,Basic,29,seasonal,0.2,23.200000000000003,False,47.50036420931955,1,False,False,True,False,True,False,False,True,False,False,False,False,-0.8537503279866099,-0.102459842503211,0.5113489527408631,363
CUST-00759,2023-09-13,mid_market,51-200,Other,Enterprise,179,annual_upfront,0.25,134.25,True,92.72543253351952,1,False,True,False,False,False,True,False,False,False,True,False,False,1.443912747906735,1.923005894907494,0.5531641623665837,364
CUST-00760,2023-09-14,startup,1-10,Retail,Pro,99,retention,0.3,69.3,False,74.75782901467221,1,False,False,False,True,False,False,True,False,False,False,True,False,0.21849244076361776,1.1183025155798956,0.4765315070525634,365
CUST-00762,2022-06-17,mid_market,51-200,Healthcare,Basic,34,seasonal,0.2,27.200000000000003,False,91.67480566235156,1,False,True,False,False,True,False,False,False,True,False,False,False,-0.7771615587901651,1.8759521521668772,0.4676328830891644,366
CUST-00765,2023-08-16,smb,11-50,Technology,Pro,99,early_bird,0.15,84.14999999999999,False,79.30059685882459,1,False,False,True,False,False,False,True,False,False,False,False,True,0.21849244076361776,1.3217565060831704,0.49242133610807165,367
CUST-00770,2023-01-20,startup,1-10,Technology,Pro,89,annual_upfront,0.25,66.75,False,47.90620178399808,1,False,False,False,True,False,False,True,False,False,False,False,True,0.0653149023707281,-0.08428385885244977,0.47341312715138567,368
CUST-00771,2023-02-11,smb,11-50,Finance,Basic,39,annual_upfront,0.25,29.25,False,59.64068728437236,1,False,False,True,False,True,False,False,True,False,False,False,False,-0.7005727895937203,0.4412609154919298,0.5056437375391717,369
CUST-00772,2022-07-23,enterprise,200+,Finance,Pro,99,early_bird,0.15,84.14999999999999,False,86.97625624248698,1,True,False,False,False,False,False,True,True,False,False,False,False,0.21849244076361776,1.6655212734947884,0.4736343518897066,370
CUST-00774,2023-08-30,startup,1-10,Retail,Basic,29,seasonal,0.2,23.200000000000003,False,79.87201040725286,1,False,False,False,True,True,False,False,False,False,False,True,False,-0.8537503279866099,1.3473480332410057,0.48021972703557053,371
CUST-00775,2023-12-09,mid_market,51-200,Retail,Pro,99,seasonal,0.2,79.2,False,67.36442474678076,1,False,True,False,False,False,False,True,False,False,False,True,False,0.21849244076361776,0.7871789245641791,0.4730111827514204,372
CUST-00776,2023-10-05,smb,11-50,Technology,Pro,69,early_bird,0.15,58.65,False,26.2279751566811,1,False,False,True,False,False,False,True,False,False,False,False,True,-0.24104017441505124,-1.055172503324867,0.50799502907331,373
CUST-00777,2022-09-06,startup,1-10,Technology,Enterprise,199,early_bird,0.15,169.15,False,72.59635176075238,1,False,False,False,True,False,True,False,False,False,False,False,True,1.7502678246925145,1.0214978388324085,0.5339713625986948,374
CUST-00778,2022-04-15,mid_market,51-200,Other,Enterprise,179,early_bird,0.15,152.15,False,86.95202465307854,1,False,True,False,False,False,True,False,False,False,True,False,False,1.443912747906735,1.6644360290511986,0.5526341997101757,375
CUST-00781,2023-12-02,startup,1-10,Other,Enterprise,229,seasonal,0.2,183.2,True,45.0195284716977,1,False,False,False,True,False,True,False,False,False,True,False,False,2.2098004398711835,-0.2135674200678484,0.5176031767703934,376
CUST-00783,2022-05-04,startup,1-10,Healthcare,Pro,99,annual_upfront,0.25,74.25,False,81.02991960258893,1,False,False,False,True,False,False,True,False,True,False,False,False,0.21849244076361776,1.399206559697472,0.4696761850971212,377
CUST-00784,2023-08-03,startup,1-10,Healthcare,Pro,99,retention,0.3,69.3,False,73.32328377887927,1,False,False,False,True,False,False,True,False,True,False,False,False,0.21849244076361776,1.0540544706010544,0.4689634499371611,378
CUST-00785,2022-02-12,startup,1-10,Healthcare,Basic,24,annual_upfront,0.25,18.0,False,20.491252823087677,1,False,False,False,True,True,False,False,False,True,False,False,False,-0.9303390971830547,-1.3120993574411854,0.4706899473478787,379
CUST-00786,2022-12-22,startup,1-10,Other,Basic,39,early_bird,0.15,33.15,False,45.31336298052101,1,False,False,False,True,True,False,False,False,False,True,False,False,-0.7005727895937203,-0.20040764492225588,0.4693867054212089,380
CUST-00788,2023-03-15,mid_market,51-200,Retail,Enterprise,179,annual_upfront,0.25,134.25,False,37.74645520299456,1,False,True,False,False,False,True,False,False,False,False,True,False,1.443912747906735,-0.5393018248416079,0.5489239008554986,381
CUST-00793,2023-10-26,startup,1-10,Technology,Pro,79,annual_upfront,0.25,59.25,True,28.587350222294504,1,False,False,False,True,False,False,True,False,False,False,False,True,-0.08786263602216157,-0.9495047059244609,0.47844192250155254,382
CUST-00794,2022-12-16,smb,11-50,Finance,Basic,39,annual_upfront,0.25,29.25,False,15.069768375866849,1,False,False,True,False,True,False,False,True,False,False,False,False,-0.7005727895937203,-1.554907857254437,0.5015063274111217,383
CUST-00801,2023-10-13,startup,1-10,Other,Basic,39,seasonal,0.2,31.200000000000003,False,65.94064981459044,1,False,False,False,True,True,False,False,False,False,True,False,False,-0.7005727895937203,0.7234132421717747,0.4712948549375529,384
CUST-00805,2023-03-22,startup,1-10,Healthcare,Basic,29,annual_upfront,0.25,21.75,False,77.39314058974419,1,False,False,False,True,True,False,False,False,True,False,False,False,-0.8537503279866099,1.2363285020625718,0.4725493265899767,385
CUST-00807,2023-06-19,startup,1-10,Technology,Pro,89,annual_upfront,0.25,66.75,False,48.57081150020004,1,False,False,False,True,False,False,True,False,False,False,False,True,0.0653149023707281,-0.05451841550878551,0.47347465071977574,386
CUST-00809,2022-10-04,smb,11-50,Healthcare,Basic,39,early_bird,0.15,33.15,False,45.39399346525055,1,False,False,True,False,True,False,False,False,True,False,False,False,-0.7005727895937203,-0.19679649981486178,0.48567334487587926,387
